date;state;country;confirmed
2020-03-23;no;Georgia;61
2020-03-23;no;Germany;29056
2020-03-23;no;Ghana;27
2020-03-23;no;Greece;695
2020-03-23;no;Grenada;1
2020-03-23;no;Guatemala;20
2020-03-23;no;Guinea;4
2020-03-23;no;Guinea-Bissau;0
2020-03-23;no;Guyana;20
2020-03-23;no;Haiti;6
2020-03-23;no;Holy See;1
2020-03-23;no;Honduras;30
2020-03-23;no;Hungary;167
2020-03-23;no;Iceland;588
2020-03-23;no;India;499
2020-03-23;no;Indonesia;579
2020-03-23;no;Iran;23049
2020-03-23;no;Iraq;266
2020-03-23;no;Ireland;1125
2020-03-23;no;Israel;1071
2020-03-23;no;Italy;63927
2020-03-23;no;Jamaica;19
2020-03-23;no;Japan;1128
2020-03-23;no;Jordan;127
2020-03-23;no;Kazakhstan;62
2020-03-23;no;Kenya;16
2020-03-23;no;Korea, South;8961
2020-03-23;no;Kosovo;0
2020-03-23;no;Kuwait;189
2020-03-23;no;Kyrgyzstan;16
2020-03-23;no;Laos;0
2020-03-23;no;Latvia;180
2020-03-23;no;Lebanon;267
2020-03-23;no;Liberia;3
2020-03-23;no;Libya;0
2020-03-23;no;Liechtenstein;51
2020-03-23;no;Lithuania;179
2020-03-23;no;Luxembourg;875
2020-03-23;no;MS Zaandam;0
2020-03-23;no;Madagascar;12
2020-03-23;no;Malawi;0
2020-03-23;no;Malaysia;1518
2020-03-23;no;Maldives;13
2020-03-23;no;Mali;0
2020-03-23;no;Malta;107
2020-03-23;no;Mauritania;2
2020-03-23;no;Mauritius;36
2020-03-23;no;Mexico;316
2020-03-23;no;Moldova;109
2020-03-23;no;Monaco;23
2020-03-23;no;Mongolia;10
2020-03-23;no;Montenegro;27
2020-03-23;no;Morocco;143
2020-03-23;no;Mozambique;1
2020-03-23;no;Namibia;4
2020-03-23;no;Nepal;2
2020-03-23;no;Netherlands;4749
2020-03-23;no;New Zealand;102
2020-03-23;no;Nicaragua;2
2020-03-23;no;Niger;3
2020-03-23;no;Nigeria;40
2020-03-23;no;North Macedonia;136
2020-03-23;no;Norway;2621
2020-03-23;no;Oman;66
2020-03-23;no;Pakistan;875
2020-03-23;no;Panama;345
2020-03-23;no;Papua New Guinea;1
2020-03-23;no;Paraguay;22
2020-03-23;no;Peru;395
2020-03-23;no;Philippines;462
2020-03-23;no;Poland;749
2020-03-23;no;Portugal;2060
2020-03-23;no;Qatar;501
2020-03-23;no;Romania;576
2020-03-23;no;Russia;438
2020-03-23;no;Rwanda;36
2020-03-23;no;Saint Kitts and Nevis;0
2020-03-23;no;Saint Lucia;3
2020-03-23;no;Saint Vincent and the Grenadines;1
2020-03-23;no;San Marino;187
2020-03-23;no;Sao Tome and Principe;0
2020-03-23;no;Saudi Arabia;562
2020-03-23;no;Senegal;79
2020-03-23;no;Serbia;249
2020-03-23;no;Seychelles;7
2020-03-23;no;Sierra Leone;0
2020-03-23;no;Singapore;509
2020-03-23;no;Slovakia;186
2020-03-23;no;Slovenia;442
2020-03-23;no;Somalia;1
2020-03-23;no;South Africa;402
2020-03-23;no;South Sudan;0
2020-03-23;no;Spain;35136
2020-03-23;no;Sri Lanka;97
2020-03-23;no;Sudan;2
2020-03-23;no;Suriname;5
2020-03-23;no;Sweden;2046
2020-03-23;no;Switzerland;8795
2020-03-23;no;Syria;1
2020-03-23;no;Taiwan*;195
2020-03-23;no;Tanzania;12
2020-03-23;no;Thailand;721
2020-03-23;no;Timor-Leste;1
2020-03-23;no;Togo;18
2020-03-23;no;Trinidad and Tobago;51
2020-03-23;no;Tunisia;89
2020-03-23;no;Turkey;1529
2020-03-23;no;US;43843
2020-03-23;no;Uganda;9
2020-03-23;no;Ukraine;73
2020-03-23;no;United Arab Emirates;198
2020-03-23;no;United Kingdom;6650
2020-03-23;no;Uruguay;162
2020-03-23;no;Uzbekistan;46
2020-03-23;no;Venezuela;77
2020-03-23;no;Vietnam;123
2020-03-23;no;West Bank and Gaza;59
2020-03-23;no;Western Sahara;0
2020-03-23;no;Yemen;0
2020-03-23;no;Zambia;3
2020-03-23;no;Zimbabwe;3
2020-03-24;Alberta;Canada;359
2020-03-24;Anguilla;United Kingdom;0
2020-03-24;Anhui;China;990
2020-03-24;Aruba;Netherlands;12
2020-03-24;Australian Capital Territory;Australia;39
2020-03-24;Beijing;China;558
2020-03-24;Bermuda;United Kingdom;6
2020-03-24;Bonaire, Sint Eustatius and Saba;Netherlands;0
2020-03-24;British Columbia;Canada;617
2020-03-24;British Virgin Islands;United Kingdom;0
2020-03-24;Cayman Islands;United Kingdom;6
2020-03-24;Channel Islands;United Kingdom;36
2020-03-24;Chongqing;China;578
2020-03-24;Curacao;Netherlands;6
2020-03-24;Diamond Princess;Canada;0
2020-03-24;Falkland Islands (Malvinas);United Kingdom;0
2020-03-24;Faroe Islands;Denmark;122
2020-03-24;French Guiana;France;23
2020-03-24;French Polynesia;France;25
2020-03-24;Fujian;China;318
2020-03-24;Gansu;China;136
2020-03-24;Gibraltar;United Kingdom;15
2020-03-24;Grand Princess;Canada;13
2020-03-24;Greenland;Denmark;5
2020-03-24;Guadeloupe;France;62
2020-03-24;Guangdong;China;1428
2020-03-24;Guangxi;China;254
2020-03-24;Guizhou;China;146
2020-03-24;Hainan;China;168
2020-03-24;Hebei;China;319
2020-03-24;Heilongjiang;China;484
2020-03-24;Henan;China;1274
2020-03-24;Hong Kong;China;386
2020-03-24;Hubei;China;67801
2020-03-24;Hunan;China;1018
2020-03-24;Inner Mongolia;China;75
2020-03-24;Isle of Man;United Kingdom;23
2020-03-24;Jiangsu;China;636
2020-03-24;Jiangxi;China;936
2020-03-24;Jilin;China;93
2020-03-24;Liaoning;China;127
2020-03-24;Macau;China;25
2020-03-24;Manitoba;Canada;21
2020-03-24;Martinique;France;57
2020-03-24;Mayotte;France;36
2020-03-24;Montserrat;United Kingdom;1
2020-03-24;New Brunswick;Canada;18
2020-03-24;New Caledonia;France;10
2020-03-24;New South Wales;Australia;818
2020-03-24;Newfoundland and Labrador;Canada;35
2020-03-24;Ningxia;China;75
2020-03-24;Northern Territory;Australia;6
2020-03-24;Northwest Territories;Canada;0
2020-03-24;Nova Scotia;Canada;51
2020-03-24;Ontario;Canada;588
2020-03-24;Prince Edward Island;Canada;3
2020-03-24;Qinghai;China;18
2020-03-24;Quebec;Canada;1013
2020-03-24;Queensland;Australia;397
2020-03-24;Recovered;Canada;0
2020-03-24;Reunion;France;94
2020-03-24;Saint Barthelemy;France;3
2020-03-24;Saint Pierre and Miquelon;France;0
2020-03-24;Saskatchewan;Canada;72
2020-03-24;Shaanxi;China;249
2020-03-24;Shandong;China;768
2020-03-24;Shanghai;China;414
2020-03-24;Shanxi;China;134
2020-03-24;Sichuan;China;545
2020-03-24;Sint Maarten;Netherlands;2
2020-03-24;South Australia;Australia;170
2020-03-24;St Martin;France;8
2020-03-24;Tasmania;Australia;28
2020-03-24;Tianjin;China;145
2020-03-24;Tibet;China;1
2020-03-24;Turks and Caicos Islands;United Kingdom;0
2020-03-24;Victoria;Australia;411
2020-03-24;Western Australia;Australia;175
2020-03-24;Xinjiang;China;76
2020-03-24;Yukon;Canada;0
2020-03-24;Yunnan;China;176
2020-03-24;Zhejiang;China;1240
2020-03-24;no;Afghanistan;74
2020-03-24;no;Albania;123
2020-03-24;no;Algeria;264
2020-03-24;no;Andorra;164
2020-03-24;no;Angola;3
2020-03-24;no;Antigua and Barbuda;3
2020-03-24;no;Argentina;387
2020-03-24;no;Armenia;249
2020-03-24;no;Austria;5283
2020-03-24;no;Azerbaijan;87
2020-03-24;no;Bahamas;5
2020-03-24;no;Bahrain;392
2020-03-24;no;Bangladesh;39
2020-03-24;no;Barbados;18
2020-03-24;no;Belarus;81
2020-03-24;no;Belgium;4269
2020-03-24;no;Belize;1
2020-03-24;no;Benin;6
2020-03-24;no;Bhutan;2
2020-03-24;no;Bolivia;29
2020-03-24;no;Bosnia and Herzegovina;166
2020-03-24;no;Botswana;0
2020-03-24;no;Brazil;2247
2020-03-24;no;Brunei;104
2020-03-24;no;Bulgaria;218
2020-03-24;no;Burkina Faso;114
2020-03-24;no;Burma;0
2020-03-24;no;Burundi;0
2020-03-24;no;Cabo Verde;3
2020-03-24;no;Cambodia;91
2020-03-24;no;Cameroon;66
2020-03-24;no;Central African Republic;3
2020-03-24;no;Chad;3
2020-03-24;no;Chile;922
2020-03-24;no;Colombia;378
2020-03-24;no;Congo (Brazzaville);4
2020-03-24;no;Congo (Kinshasa);45
2020-03-24;no;Costa Rica;177
2020-03-24;no;Cote d'Ivoire;73
2020-03-24;no;Croatia;382
2020-03-24;no;Cuba;48
2020-03-24;no;Cyprus;124
2020-03-24;no;Czechia;1394
2020-03-24;no;Denmark;1591
2020-03-24;no;Diamond Princess;712
2020-03-24;no;Djibouti;3
2020-03-24;no;Dominica;2
2020-03-24;no;Dominican Republic;312
2020-03-24;no;Ecuador;1082
2020-03-24;no;Egypt;402
2020-03-24;no;El Salvador;5
2020-03-24;no;Equatorial Guinea;9
2020-03-24;no;Eritrea;1
2020-03-24;no;Estonia;369
2020-03-24;no;Eswatini;4
2020-03-24;no;Ethiopia;12
2020-03-24;no;Fiji;4
2020-03-24;no;Finland;792
2020-03-24;no;France;22304
2020-03-24;no;Gabon;6
2020-03-24;no;Gambia;3
2020-03-24;no;Georgia;70
2020-03-24;no;Germany;32986
2020-03-24;no;Ghana;53
2020-03-24;no;Greece;743
2020-03-24;no;Grenada;1
2020-03-24;no;Guatemala;21
2020-03-24;no;Guinea;4
2020-03-24;no;Guinea-Bissau;0
2020-03-24;no;Guyana;5
2020-03-24;no;Haiti;7
2020-03-24;no;Holy See;4
2020-03-24;no;Honduras;30
2020-03-24;no;Hungary;187
2020-03-24;no;Iceland;648
2020-03-24;no;India;536
2020-03-24;no;Indonesia;686
2020-03-24;no;Iran;24811
2020-03-24;no;Iraq;316
2020-03-24;no;Ireland;1329
2020-03-24;no;Israel;1238
2020-03-24;no;Italy;69176
2020-03-24;no;Jamaica;21
2020-03-24;no;Japan;1193
2020-03-24;no;Jordan;154
2020-03-24;no;Kazakhstan;72
2020-03-24;no;Kenya;25
2020-03-24;no;Korea, South;9037
2020-03-24;no;Kosovo;0
2020-03-24;no;Kuwait;191
2020-03-24;no;Kyrgyzstan;42
2020-03-24;no;Laos;2
2020-03-24;no;Latvia;197
2020-03-24;no;Lebanon;318
2020-03-24;no;Liberia;3
2020-03-24;no;Libya;1
2020-03-24;no;Liechtenstein;51
2020-03-24;no;Lithuania;209
2020-03-24;no;Luxembourg;1099
2020-03-24;no;MS Zaandam;0
2020-03-24;no;Madagascar;17
2020-03-24;no;Malawi;0
2020-03-24;no;Malaysia;1624
2020-03-24;no;Maldives;13
2020-03-24;no;Mali;0
2020-03-24;no;Malta;110
2020-03-24;no;Mauritania;2
2020-03-24;no;Mauritius;42
2020-03-24;no;Mexico;367
2020-03-24;no;Moldova;125
2020-03-24;no;Monaco;23
2020-03-24;no;Mongolia;10
2020-03-24;no;Montenegro;47
2020-03-24;no;Morocco;170
2020-03-24;no;Mozambique;3
2020-03-24;no;Namibia;7
2020-03-24;no;Nepal;2
2020-03-24;no;Netherlands;5560
2020-03-24;no;New Zealand;155
2020-03-24;no;Nicaragua;2
2020-03-24;no;Niger;3
2020-03-24;no;Nigeria;44
2020-03-24;no;North Macedonia;148
2020-03-24;no;Norway;2863
2020-03-24;no;Oman;84
2020-03-24;no;Pakistan;972
2020-03-24;no;Panama;345
2020-03-24;no;Papua New Guinea;1
2020-03-24;no;Paraguay;27
2020-03-24;no;Peru;416
2020-03-24;no;Philippines;552
2020-03-24;no;Poland;901
2020-03-24;no;Portugal;2362
2020-03-24;no;Qatar;526
2020-03-24;no;Romania;794
2020-03-24;no;Russia;495
2020-03-24;no;Rwanda;40
2020-03-24;no;Saint Kitts and Nevis;0
2020-03-24;no;Saint Lucia;3
2020-03-24;no;Saint Vincent and the Grenadines;1
2020-03-24;no;San Marino;187
2020-03-24;no;Sao Tome and Principe;0
2020-03-24;no;Saudi Arabia;767
2020-03-24;no;Senegal;86
2020-03-24;no;Serbia;303
2020-03-24;no;Seychelles;7
2020-03-24;no;Sierra Leone;0
2020-03-24;no;Singapore;558
2020-03-24;no;Slovakia;204
2020-03-24;no;Slovenia;480
2020-03-24;no;Somalia;1
2020-03-24;no;South Africa;554
2020-03-24;no;South Sudan;0
2020-03-24;no;Spain;39885
2020-03-24;no;Sri Lanka;102
2020-03-24;no;Sudan;3
2020-03-24;no;Suriname;7
2020-03-24;no;Sweden;2286
2020-03-24;no;Switzerland;9877
2020-03-24;no;Syria;1
2020-03-24;no;Taiwan*;215
2020-03-24;no;Tanzania;12
2020-03-24;no;Thailand;827
2020-03-24;no;Timor-Leste;1
2020-03-24;no;Togo;20
2020-03-24;no;Trinidad and Tobago;57
2020-03-24;no;Tunisia;114
2020-03-24;no;Turkey;1872
2020-03-24;no;US;53736
2020-03-24;no;Uganda;9
2020-03-24;no;Ukraine;97
2020-03-24;no;United Arab Emirates;248
2020-03-24;no;United Kingdom;8077
2020-03-24;no;Uruguay;162
2020-03-24;no;Uzbekistan;50
2020-03-24;no;Venezuela;84
2020-03-24;no;Vietnam;134
2020-03-24;no;West Bank and Gaza;59
2020-03-24;no;Western Sahara;0
2020-03-24;no;Yemen;0
2020-03-24;no;Zambia;3
2020-03-24;no;Zimbabwe;3
2020-03-25;Alberta;Canada;358
2020-03-25;Anguilla;United Kingdom;0
2020-03-25;Anhui;China;990
2020-03-25;Aruba;Netherlands;17
2020-03-25;Australian Capital Territory;Australia;39
2020-03-25;Beijing;China;561
2020-03-25;Bermuda;United Kingdom;7
2020-03-25;Bonaire, Sint Eustatius and Saba;Netherlands;0
2020-03-25;British Columbia;Canada;617
2020-03-25;British Virgin Islands;United Kingdom;0
2020-03-25;Cayman Islands;United Kingdom;8
2020-03-25;Channel Islands;United Kingdom;46
2020-03-25;Chongqing;China;578
2020-03-25;Curacao;Netherlands;6
2020-03-25;Diamond Princess;Canada;0
2020-03-25;Falkland Islands (Malvinas);United Kingdom;0
2020-03-25;Faroe Islands;Denmark;132
2020-03-25;French Guiana;France;28
2020-03-25;French Polynesia;France;25
2020-03-25;Fujian;China;322
2020-03-25;Gansu;China;136
2020-03-25;Gibraltar;United Kingdom;26
2020-03-25;Grand Princess;Canada;13
2020-03-25;Greenland;Denmark;6
2020-03-25;Guadeloupe;France;73
2020-03-25;Guangdong;China;1433
2020-03-25;Guangxi;China;254
2020-03-25;Guizhou;China;146
2020-03-25;Hainan;China;168
2020-03-25;Hebei;China;319
2020-03-25;Heilongjiang;China;484
2020-03-25;Henan;China;1274
2020-03-25;Hong Kong;China;410
2020-03-25;Hubei;China;67801
2020-03-25;Hunan;China;1018
2020-03-25;Inner Mongolia;China;77
2020-03-25;Isle of Man;United Kingdom;23
2020-03-25;Jiangsu;China;638
2020-03-25;Jiangxi;China;936
2020-03-25;Jilin;China;94
2020-03-25;Liaoning;China;127
2020-03-25;Macau;China;30
2020-03-25;Manitoba;Canada;35
2020-03-25;Martinique;France;66
2020-03-25;Mayotte;France;36
2020-03-25;Montserrat;United Kingdom;1
2020-03-25;New Brunswick;Canada;18
2020-03-25;New Caledonia;France;14
2020-03-25;New South Wales;Australia;1029
2020-03-25;Newfoundland and Labrador;Canada;35
2020-03-25;Ningxia;China;75
2020-03-25;Northern Territory;Australia;6
2020-03-25;Northwest Territories;Canada;0
2020-03-25;Nova Scotia;Canada;68
2020-03-25;Ontario;Canada;688
2020-03-25;Prince Edward Island;Canada;5
2020-03-25;Qinghai;China;18
2020-03-25;Quebec;Canada;1342
2020-03-25;Queensland;Australia;443
2020-03-25;Recovered;Canada;0
2020-03-25;Reunion;France;111
2020-03-25;Saint Barthelemy;France;3
2020-03-25;Saint Pierre and Miquelon;France;0
2020-03-25;Saskatchewan;Canada;72
2020-03-25;Shaanxi;China;250
2020-03-25;Shandong;China;769
2020-03-25;Shanghai;China;433
2020-03-25;Shanxi;China;134
2020-03-25;Sichuan;China;547
2020-03-25;Sint Maarten;Netherlands;3
2020-03-25;South Australia;Australia;170
2020-03-25;St Martin;France;11
2020-03-25;Tasmania;Australia;36
2020-03-25;Tianjin;China;145
2020-03-25;Tibet;China;1
2020-03-25;Turks and Caicos Islands;United Kingdom;0
2020-03-25;Victoria;Australia;466
2020-03-25;Western Australia;Australia;175
2020-03-25;Xinjiang;China;76
2020-03-25;Yukon;Canada;0
2020-03-25;Yunnan;China;176
2020-03-25;Zhejiang;China;1241
2020-03-25;no;Afghanistan;84
2020-03-25;no;Albania;146
2020-03-25;no;Algeria;302
2020-03-25;no;Andorra;188
2020-03-25;no;Angola;3
2020-03-25;no;Antigua and Barbuda;3
2020-03-25;no;Argentina;387
2020-03-25;no;Armenia;265
2020-03-25;no;Austria;5588
2020-03-25;no;Azerbaijan;93
2020-03-25;no;Bahamas;5
2020-03-25;no;Bahrain;419
2020-03-25;no;Bangladesh;39
2020-03-25;no;Barbados;18
2020-03-25;no;Belarus;86
2020-03-25;no;Belgium;4937
2020-03-25;no;Belize;2
2020-03-25;no;Benin;6
2020-03-25;no;Bhutan;2
2020-03-25;no;Bolivia;32
2020-03-25;no;Bosnia and Herzegovina;176
2020-03-25;no;Botswana;0
2020-03-25;no;Brazil;2554
2020-03-25;no;Brunei;109
2020-03-25;no;Bulgaria;242
2020-03-25;no;Burkina Faso;146
2020-03-25;no;Burma;0
2020-03-25;no;Burundi;0
2020-03-25;no;Cabo Verde;4
2020-03-25;no;Cambodia;96
2020-03-25;no;Cameroon;75
2020-03-25;no;Central African Republic;3
2020-03-25;no;Chad;3
2020-03-25;no;Chile;1142
2020-03-25;no;Colombia;470
2020-03-25;no;Congo (Brazzaville);4
2020-03-25;no;Congo (Kinshasa);48
2020-03-25;no;Costa Rica;201
2020-03-25;no;Cote d'Ivoire;80
2020-03-25;no;Croatia;442
2020-03-25;no;Cuba;57
2020-03-25;no;Cyprus;132
2020-03-25;no;Czechia;1654
2020-03-25;no;Denmark;1724
2020-03-25;no;Diamond Princess;712
2020-03-25;no;Djibouti;11
2020-03-25;no;Dominica;7
2020-03-25;no;Dominican Republic;392
2020-03-25;no;Ecuador;1173
2020-03-25;no;Egypt;456
2020-03-25;no;El Salvador;9
2020-03-25;no;Equatorial Guinea;9
2020-03-25;no;Eritrea;4
2020-03-25;no;Estonia;404
2020-03-25;no;Eswatini;4
2020-03-25;no;Ethiopia;12
2020-03-25;no;Fiji;5
2020-03-25;no;Finland;880
2020-03-25;no;France;25233
2020-03-25;no;Gabon;6
2020-03-25;no;Gambia;3
2020-03-25;no;Georgia;75
2020-03-25;no;Germany;37323
2020-03-25;no;Ghana;93
2020-03-25;no;Greece;821
2020-03-25;no;Grenada;1
2020-03-25;no;Guatemala;24
2020-03-25;no;Guinea;4
2020-03-25;no;Guinea-Bissau;2
2020-03-25;no;Guyana;5
2020-03-25;no;Haiti;8
2020-03-25;no;Holy See;4
2020-03-25;no;Honduras;36
2020-03-25;no;Hungary;226
2020-03-25;no;Iceland;737
2020-03-25;no;India;657
2020-03-25;no;Indonesia;790
2020-03-25;no;Iran;27017
2020-03-25;no;Iraq;346
2020-03-25;no;Ireland;1564
2020-03-25;no;Israel;2369
2020-03-25;no;Italy;74386
2020-03-25;no;Jamaica;26
2020-03-25;no;Japan;1307
2020-03-25;no;Jordan;172
2020-03-25;no;Kazakhstan;81
2020-03-25;no;Kenya;28
2020-03-25;no;Korea, South;9137
2020-03-25;no;Kosovo;0
2020-03-25;no;Kuwait;195
2020-03-25;no;Kyrgyzstan;44
2020-03-25;no;Laos;3
2020-03-25;no;Latvia;221
2020-03-25;no;Lebanon;333
2020-03-25;no;Liberia;3
2020-03-25;no;Libya;1
2020-03-25;no;Liechtenstein;51
2020-03-25;no;Lithuania;274
2020-03-25;no;Luxembourg;1333
2020-03-25;no;MS Zaandam;0
2020-03-25;no;Madagascar;19
2020-03-25;no;Malawi;0
2020-03-25;no;Malaysia;1796
2020-03-25;no;Maldives;13
2020-03-25;no;Mali;2
2020-03-25;no;Malta;129
2020-03-25;no;Mauritania;2
2020-03-25;no;Mauritius;48
2020-03-25;no;Mexico;405
2020-03-25;no;Moldova;149
2020-03-25;no;Monaco;31
2020-03-25;no;Mongolia;10
2020-03-25;no;Montenegro;52
2020-03-25;no;Morocco;225
2020-03-25;no;Mozambique;5
2020-03-25;no;Namibia;7
2020-03-25;no;Nepal;3
2020-03-25;no;Netherlands;6412
2020-03-25;no;New Zealand;205
2020-03-25;no;Nicaragua;2
2020-03-25;no;Niger;7
2020-03-25;no;Nigeria;51
2020-03-25;no;North Macedonia;177
2020-03-25;no;Norway;3084
2020-03-25;no;Oman;99
2020-03-25;no;Pakistan;1063
2020-03-25;no;Panama;443
2020-03-25;no;Papua New Guinea;1
2020-03-25;no;Paraguay;37
2020-03-25;no;Peru;480
2020-03-25;no;Philippines;636
2020-03-25;no;Poland;1051
2020-03-25;no;Portugal;2995
2020-03-25;no;Qatar;537
2020-03-25;no;Romania;906
2020-03-25;no;Russia;658
2020-03-25;no;Rwanda;41
2020-03-25;no;Saint Kitts and Nevis;2
2020-03-25;no;Saint Lucia;3
2020-03-25;no;Saint Vincent and the Grenadines;1
2020-03-25;no;San Marino;208
2020-03-25;no;Sao Tome and Principe;0
2020-03-25;no;Saudi Arabia;900
2020-03-25;no;Senegal;99
2020-03-25;no;Serbia;384
2020-03-25;no;Seychelles;7
2020-03-25;no;Sierra Leone;0
2020-03-25;no;Singapore;631
2020-03-25;no;Slovakia;216
2020-03-25;no;Slovenia;528
2020-03-25;no;Somalia;1
2020-03-25;no;South Africa;709
2020-03-25;no;South Sudan;0
2020-03-25;no;Spain;49515
2020-03-25;no;Sri Lanka;102
2020-03-25;no;Sudan;3
2020-03-25;no;Suriname;8
2020-03-25;no;Sweden;2526
2020-03-25;no;Switzerland;10897
2020-03-25;no;Syria;5
2020-03-25;no;Taiwan*;235
2020-03-25;no;Tanzania;12
2020-03-25;no;Thailand;934
2020-03-25;no;Timor-Leste;1
2020-03-25;no;Togo;23
2020-03-25;no;Trinidad and Tobago;60
2020-03-25;no;Tunisia;173
2020-03-25;no;Turkey;2433
2020-03-25;no;US;65778
2020-03-25;no;Uganda;14
2020-03-25;no;Ukraine;145
2020-03-25;no;United Arab Emirates;333
2020-03-25;no;United Kingdom;9529
2020-03-25;no;Uruguay;189
2020-03-25;no;Uzbekistan;60
2020-03-25;no;Venezuela;91
2020-03-25;no;Vietnam;141
2020-03-25;no;West Bank and Gaza;59
2020-03-25;no;Western Sahara;0
2020-03-25;no;Yemen;0
2020-03-25;no;Zambia;12
2020-03-25;no;Zimbabwe;3
2020-03-26;Alberta;Canada;486
2020-03-26;Anguilla;United Kingdom;0
2020-03-26;Anhui;China;990
2020-03-26;Aruba;Netherlands;28
2020-03-26;Australian Capital Territory;Australia;53
2020-03-26;Beijing;China;566
2020-03-26;Bermuda;United Kingdom;15
2020-03-26;Bonaire, Sint Eustatius and Saba;Netherlands;0
2020-03-26;British Columbia;Canada;725
2020-03-26;British Virgin Islands;United Kingdom;0
2020-03-26;Cayman Islands;United Kingdom;8
2020-03-26;Channel Islands;United Kingdom;66
2020-03-26;Chongqing;China;578
2020-03-26;Curacao;Netherlands;6
2020-03-26;Diamond Princess;Canada;0
2020-03-26;Falkland Islands (Malvinas);United Kingdom;0
2020-03-26;Faroe Islands;Denmark;140
2020-03-26;French Guiana;France;28
2020-03-26;French Polynesia;France;30
2020-03-26;Fujian;China;328
2020-03-26;Gansu;China;136
2020-03-26;Gibraltar;United Kingdom;35
2020-03-26;Grand Princess;Canada;13
2020-03-26;Greenland;Denmark;6
2020-03-26;Guadeloupe;France;73
2020-03-26;Guangdong;China;1448
2020-03-26;Guangxi;China;254
2020-03-26;Guizhou;China;146
2020-03-26;Hainan;China;168
2020-03-26;Hebei;China;319
2020-03-26;Heilongjiang;China;484
2020-03-26;Henan;China;1275
2020-03-26;Hong Kong;China;453
2020-03-26;Hubei;China;67801
2020-03-26;Hunan;China;1018
2020-03-26;Inner Mongolia;China;89
2020-03-26;Isle of Man;United Kingdom;25
2020-03-26;Jiangsu;China;640
2020-03-26;Jiangxi;China;936
2020-03-26;Jilin;China;95
2020-03-26;Liaoning;China;128
2020-03-26;Macau;China;31
2020-03-26;Manitoba;Canada;36
2020-03-26;Martinique;France;66
2020-03-26;Mayotte;France;36
2020-03-26;Montserrat;United Kingdom;5
2020-03-26;New Brunswick;Canada;33
2020-03-26;New Caledonia;France;14
2020-03-26;New South Wales;Australia;1219
2020-03-26;Newfoundland and Labrador;Canada;82
2020-03-26;Ningxia;China;75
2020-03-26;Northern Territory;Australia;12
2020-03-26;Northwest Territories;Canada;1
2020-03-26;Nova Scotia;Canada;73
2020-03-26;Ontario;Canada;858
2020-03-26;Prince Edward Island;Canada;5
2020-03-26;Qinghai;China;18
2020-03-26;Quebec;Canada;1632
2020-03-26;Queensland;Australia;493
2020-03-26;Recovered;Canada;0
2020-03-26;Reunion;France;135
2020-03-26;Saint Barthelemy;France;3
2020-03-26;Saint Pierre and Miquelon;France;0
2020-03-26;Saskatchewan;Canada;95
2020-03-26;Shaanxi;China;253
2020-03-26;Shandong;China;771
2020-03-26;Shanghai;China;451
2020-03-26;Shanxi;China;135
2020-03-26;Sichuan;China;547
2020-03-26;Sint Maarten;Netherlands;3
2020-03-26;South Australia;Australia;235
2020-03-26;St Martin;France;11
2020-03-26;Tasmania;Australia;47
2020-03-26;Tianjin;China;151
2020-03-26;Tibet;China;1
2020-03-26;Turks and Caicos Islands;United Kingdom;0
2020-03-26;Victoria;Australia;520
2020-03-26;Western Australia;Australia;231
2020-03-26;Xinjiang;China;76
2020-03-26;Yukon;Canada;3
2020-03-26;Yunnan;China;178
2020-03-26;Zhejiang;China;1243
2020-03-26;no;Afghanistan;94
2020-03-26;no;Albania;174
2020-03-26;no;Algeria;367
2020-03-26;no;Andorra;224
2020-03-26;no;Angola;4
2020-03-26;no;Antigua and Barbuda;7
2020-03-26;no;Argentina;502
2020-03-26;no;Armenia;290
2020-03-26;no;Austria;6909
2020-03-26;no;Azerbaijan;122
2020-03-26;no;Bahamas;9
2020-03-26;no;Bahrain;458
2020-03-26;no;Bangladesh;44
2020-03-26;no;Barbados;18
2020-03-26;no;Belarus;86
2020-03-26;no;Belgium;6235
2020-03-26;no;Belize;2
2020-03-26;no;Benin;6
2020-03-26;no;Bhutan;2
2020-03-26;no;Bolivia;43
2020-03-26;no;Bosnia and Herzegovina;191
2020-03-26;no;Botswana;0
2020-03-26;no;Brazil;2985
2020-03-26;no;Brunei;114
